epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
89,8907.97,0.65168,0.35133,0.00271,0.86919,0.85111,0.89256,0.82522,0.43745,0.53608,0.00259,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,9011.87,0.6589,0.36367,0.0028,0.79176,0.78656,0.84837,0.78331,0.44803,0.95411,0.00266,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,9115.38,0.6509,0.34306,0.00272,0.85071,0.822,0.87466,0.79884,0.45675,0.73591,0.00272,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,9218.82,0.65296,0.35285,0.00275,0.87052,0.82674,0.88539,0.81337,0.45381,0.71596,0.00272,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,9316.22,0.64748,0.33898,0.00273,0.88309,0.82803,0.89449,0.8156,0.45868,0.59142,0.0027,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,9420.07,0.65523,0.3604,0.00277,0.90286,0.85826,0.92569,0.84563,0.46414,0.43569,0.00276,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,9521.27,0.65768,0.35483,0.00276,0.85158,0.88929,0.91608,0.8321,0.45984,0.4913,0.00269,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,9614.28,0.65313,0.35016,0.00277,0.80075,0.83192,0.88278,0.81087,0.46576,0.67669,0.00282,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,9716.04,0.66358,0.34451,0.00276,0.86161,0.86358,0.92448,0.84687,0.43828,0.48114,0.00257,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,9814.13,0.65344,0.33457,0.00271,0.86545,0.85511,0.90774,0.83941,0.43496,0.50761,0.00259,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,9914.98,0.6475,0.34502,0.00269,0.85068,0.87836,0.89365,0.82629,0.44617,0.55427,0.00264,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,10017.8,0.6295,0.33083,0.00267,0.84575,0.86428,0.87706,0.81474,0.44921,0.58571,0.00265,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,10122.4,0.63292,0.33562,0.00265,0.8439,0.86062,0.90139,0.82949,0.43993,0.53987,0.0026,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,10222.4,0.6482,0.34709,0.00274,0.81211,0.84315,0.91072,0.84625,0.43282,0.62746,0.00258,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,10323.5,0.63167,0.33204,0.00262,0.7891,0.86622,0.88851,0.81407,0.45913,0.6346,0.00271,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,10419.1,0.64154,0.32489,0.00269,0.83321,0.88109,0.91826,0.84978,0.45231,0.53077,0.00272,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,10518.2,0.63227,0.33858,0.00261,0.8741,0.89365,0.94007,0.86635,0.45645,0.41325,0.00272,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,10616,0.64444,0.33716,0.00273,0.85908,0.89919,0.93565,0.86564,0.43749,0.45463,0.00263,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,10713.2,0.64069,0.31596,0.00267,0.90647,0.8825,0.93654,0.8711,0.40729,0.46056,0.00242,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,10810.2,0.6424,0.32709,0.00267,0.90707,0.85554,0.93698,0.87235,0.42581,0.50883,0.00248,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,10909.3,0.62465,0.31256,0.00259,0.8608,0.88989,0.933,0.86377,0.42651,0.45189,0.00251,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,11005.6,0.63429,0.31902,0.00267,0.85837,0.86038,0.91505,0.84559,0.41937,0.53185,0.00245,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,11102.2,0.63499,0.34252,0.00264,0.86043,0.85234,0.92231,0.8575,0.42434,0.49526,0.00252,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,11195.4,0.63481,0.33677,0.00271,0.89319,0.78903,0.89868,0.83007,0.42975,0.58989,0.00256,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,11286.9,0.62769,0.3223,0.00257,0.85011,0.85804,0.91348,0.84467,0.43358,0.5784,0.00262,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,11380.1,0.63432,0.33724,0.00268,0.85461,0.87037,0.90931,0.84602,0.42631,0.50994,0.00254,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,11472.6,0.63039,0.34034,0.00263,0.82595,0.90183,0.90961,0.83461,0.4336,0.5106,0.00258,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,11566,0.62321,0.33783,0.00254,0.85726,0.86394,0.9163,0.83954,0.44676,0.49762,0.00267,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,11655.6,0.61805,0.33007,0.00258,0.85957,0.86577,0.92056,0.85532,0.43965,0.49923,0.00262,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,11746.2,0.62744,0.32612,0.00263,0.84843,0.90026,0.92513,0.85912,0.43026,0.45881,0.00257,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,11841.8,0.63472,0.33237,0.00265,0.85509,0.87083,0.90547,0.83237,0.44083,0.57491,0.00262,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,11932.7,0.6265,0.33605,0.00257,0.8647,0.90116,0.91475,0.83991,0.45215,0.48453,0.00267,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,12021.9,0.61822,0.32818,0.00261,0.88844,0.83379,0.9163,0.85291,0.42305,0.47187,0.00251,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,12113.7,0.63231,0.31674,0.00262,0.84316,0.88336,0.91441,0.84852,0.43244,0.51902,0.00257,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,12205,0.62599,0.34336,0.0026,0.84768,0.87206,0.93158,0.86457,0.43068,0.47507,0.00256,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,12296.9,0.62466,0.33522,0.00259,0.824,0.87135,0.91787,0.85482,0.41815,0.57256,0.00246,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,12387.8,0.63002,0.31583,0.00268,0.8816,0.84712,0.92948,0.8546,0.43317,0.50785,0.00255,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,12477.8,0.62976,0.3215,0.00263,0.85909,0.87962,0.9186,0.84867,0.42971,0.50977,0.00257,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,12569.7,0.61431,0.31224,0.00253,0.86031,0.83362,0.90891,0.84257,0.4231,0.54064,0.00251,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
128,12661.3,0.62037,0.32363,0.00258,0.83527,0.84098,0.90646,0.84846,0.4016,0.5634,0.00236,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
