epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
88,710.867,0.81618,0.45495,0.00349,0.75918,0.72404,0.80969,0.65714,0.81622,1.03411,0.00507,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387,0.0274161,0.0091387
89,805.916,0.80425,0.46792,0.0034,0.77509,0.76167,0.81555,0.66575,0.83383,0.99518,0.00538,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288,0.0273864,0.0091288
90,901.864,0.82068,0.46766,0.00346,0.78929,0.74706,0.82497,0.66095,0.84691,0.97485,0.00538,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189,0.0273567,0.0091189
91,995.998,0.83092,0.47812,0.0035,0.80517,0.6742,0.79228,0.64503,0.81406,0.98345,0.0051,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109,0.027327,0.009109
92,1091.24,0.79615,0.46405,0.00333,0.80149,0.73323,0.81218,0.65727,0.87217,0.9136,0.00572,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991,0.0272973,0.0090991
93,1191.79,0.81634,0.47248,0.00342,0.78488,0.73337,0.8225,0.65953,0.88572,0.92161,0.00562,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892,0.0272676,0.0090892
94,1294.23,0.81935,0.46612,0.00349,0.75218,0.76202,0.79509,0.64484,0.87216,0.92961,0.00572,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793,0.0272379,0.0090793
95,1396.23,0.80759,0.44621,0.00346,0.76412,0.74046,0.80729,0.66453,0.83129,0.96555,0.00527,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694,0.0272082,0.0090694
96,1499.79,0.80173,0.46045,0.00337,0.74199,0.76578,0.80117,0.664,0.83196,1.00586,0.00536,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595,0.0271785,0.0090595
97,1590.85,0.81019,0.44871,0.00344,0.77545,0.70958,0.80449,0.65194,0.87989,0.99559,0.00583,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496,0.0271488,0.0090496
98,1683.28,0.79697,0.44845,0.00335,0.78338,0.74772,0.80469,0.66445,0.81539,0.94923,0.00525,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397,0.0271191,0.0090397
99,1774.55,0.7938,0.45305,0.0034,0.7749,0.71249,0.79474,0.66085,0.84905,1.08774,0.0055,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298,0.0270894,0.0090298
100,1871.31,0.80555,0.44395,0.00334,0.83015,0.67924,0.80714,0.66819,0.862,1.04682,0.00569,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199,0.0270597,0.0090199
101,1973.14,0.79403,0.4362,0.00334,0.76911,0.69257,0.77459,0.64235,0.82453,1.12881,0.00526,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
102,2080.8,0.81147,0.44096,0.00342,0.75668,0.73878,0.78812,0.64891,0.82704,1.08549,0.00518,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001,0.0270003,0.0090001
103,2181.76,0.80453,0.42775,0.00335,0.75738,0.74687,0.79202,0.64786,0.86651,1.04694,0.00557,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902,0.0269706,0.0089902
104,2286.88,0.78747,0.42647,0.00333,0.80559,0.69957,0.78697,0.65639,0.82811,1.06556,0.00519,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803,0.0269409,0.0089803
105,2386.18,0.78214,0.42027,0.00329,0.79491,0.74334,0.81587,0.67043,0.83109,0.98702,0.00537,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704,0.0269112,0.0089704
106,2493.85,0.7755,0.42004,0.00322,0.80571,0.74154,0.83377,0.68791,0.84642,0.93284,0.00547,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605,0.0268815,0.0089605
107,2592.5,0.77717,0.40976,0.00331,0.86468,0.70541,0.82619,0.67839,0.8467,0.97846,0.0054,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506,0.0268518,0.0089506
108,2698.92,0.77812,0.42677,0.00322,0.86428,0.70466,0.83007,0.67835,0.81498,0.98046,0.0051,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407,0.0268221,0.0089407
109,2798.34,0.77488,0.42707,0.00324,0.80984,0.72002,0.80443,0.66329,0.83454,1.00857,0.00526,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308,0.0267924,0.0089308
110,2905.57,0.79877,0.44279,0.00334,0.76434,0.73156,0.8018,0.65664,0.81159,1.08336,0.00505,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209,0.0267627,0.0089209
111,3005.38,0.77794,0.42603,0.00322,0.80104,0.72091,0.81075,0.66866,0.79334,1.02062,0.005,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
112,3110.1,0.77496,0.42281,0.0032,0.7868,0.70192,0.79418,0.66149,0.79971,1.07822,0.00502,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011,0.0267033,0.0089011
113,3213.27,0.77589,0.42561,0.00328,0.79023,0.76649,0.80898,0.67404,0.7878,1.01813,0.00492,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912,0.0266736,0.0088912
114,3320.07,0.77408,0.41591,0.00325,0.74118,0.77012,0.79929,0.65687,0.81891,0.9823,0.00503,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813,0.0266439,0.0088813
115,3421.61,0.77658,0.42962,0.00327,0.84156,0.71566,0.81044,0.66031,0.83223,0.94284,0.00517,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714,0.0266142,0.0088714
116,3523.71,0.76928,0.4091,0.00325,0.79105,0.73348,0.80298,0.66365,0.79011,0.90777,0.00496,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615,0.0265845,0.0088615
117,3625.04,0.77496,0.42259,0.00328,0.78633,0.74634,0.80701,0.65842,0.83345,1.02278,0.00532,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516,0.0265548,0.0088516
118,3730.54,0.77381,0.42157,0.00325,0.81657,0.73034,0.8081,0.67681,0.7779,1.01105,0.00495,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417,0.0265251,0.0088417
119,3832.27,0.7791,0.42691,0.0033,0.87477,0.74714,0.84517,0.71127,0.80422,0.8338,0.00512,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318,0.0264954,0.0088318
120,3936.27,0.76159,0.42595,0.00321,0.82515,0.69542,0.80036,0.67208,0.81788,0.94221,0.00524,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219,0.0264657,0.0088219
121,4040.82,0.7626,0.42732,0.00317,0.8203,0.67988,0.79975,0.65438,0.84081,1.02904,0.00535,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
122,4147.17,0.76888,0.42232,0.00322,0.8189,0.74711,0.83302,0.69503,0.78826,0.97026,0.00501,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021,0.0264063,0.0088021
123,4250.58,0.76682,0.42241,0.00319,0.76811,0.77902,0.82219,0.68558,0.79848,0.95011,0.00503,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922,0.0263766,0.0087922
124,4358.83,0.76018,0.42792,0.00318,0.83957,0.71081,0.80387,0.67782,0.7879,1.04142,0.0049,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823,0.0263469,0.0087823
125,4460.39,0.76338,0.41347,0.0032,0.78573,0.78136,0.83179,0.70105,0.75971,0.89965,0.00476,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724,0.0263172,0.0087724
126,4564.76,0.76339,0.41533,0.00317,0.72926,0.80737,0.8349,0.69132,0.78728,0.88085,0.00497,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625,0.0262875,0.0087625
127,4664.49,0.7659,0.42348,0.0032,0.78047,0.77947,0.82179,0.67392,0.80187,0.95166,0.00495,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526,0.0262578,0.0087526
